species,Year,JulianDay
Tricalysia pallens,1949,363
Tricalysia pallens,1950,317
Tricalysia pallens,1950,317
Tricalysia pallens,1950,317
Tricalysia pallens,1950,321
Tricalysia pallens,1952,2
Tricalysia pallens,1952,2
Tricalysia pallens,1952,8
Tricalysia pallens,1952,323
Tricalysia pallens,1952,329
Tricalysia pallens,1952,329
Tricalysia pallens,1952,355
Tricalysia pallens,1953,15
Tricalysia pallens,1953,316
Tricalysia pallens,1954,322
Tricalysia pallens,1954,353
Tricalysia pallens,1954,353
Tricalysia pallens,1954,353
Tricalysia pallens,1954,355
Tricalysia pallens,1954,355
Tricalysia pallens,1954,355
Tricalysia pallens,1955,17
Tricalysia pallens,1955,27
Tricalysia pallens,1955,27
Tricalysia pallens,1955,349
Tricalysia pallens,1955,357
Tricalysia pallens,1955,357
Tricalysia pallens,1955,357
Tricalysia pallens,1955,362
Tricalysia pallens,1955,362
Tricalysia pallens,1955,362
Tricalysia pallens,1956,314
Tricalysia pallens,1956,314
Tricalysia pallens,1956,314
Tricalysia pallens,1956,328
Tricalysia pallens,1956,328
Tricalysia pallens,1956,340
Tricalysia pallens,1957,1
Tricalysia pallens,1957,318
Tricalysia pallens,1958,1
Tricalysia pallens,1958,1
Tricalysia pallens,1958,11
Tricalysia pallens,1958,11
Tricalysia pallens,1958,11
Tricalysia pallens,1958,12
Tricalysia pallens,1958,308
Tricalysia pallens,1958,309
Tricalysia pallens,1958,309
Tricalysia pallens,1958,311
Tricalysia pallens,1958,314
Tricalysia pallens,1958,314
Tricalysia pallens,1958,314
Tricalysia pallens,1959,8
Tricalysia pallens,1959,8
Tricalysia pallens,1959,8
Tricalysia pallens,1959,8
Tricalysia pallens,1959,310
Tricalysia pallens,1959,326
Tricalysia pallens,1959,348
Tricalysia pallens,1959,352
Tricalysia pallens,1959,352
Tricalysia pallens,1960,322
Tricalysia pallens,1960,335
Tricalysia pallens,1960,363
Tricalysia pallens,1960,363
Tricalysia pallens,1961,4
Tricalysia pallens,1961,20
Tricalysia pallens,1961,20
Tricalysia pallens,1961,20
Tricalysia pallens,1961,20
Tricalysia pallens,1961,20
Tricalysia pallens,1961,26
Tricalysia pallens,1961,26
Tricalysia pallens,1961,313
Tricalysia pallens,1961,341
Tricalysia pallens,1961,341
Tricalysia pallens,1961,341
Tricalysia pallens,1961,341
Tricalysia pallens,1961,341
Tricalysia pallens,1961,343
Tricalysia pallens,1961,343
Tricalysia pallens,1961,354
Tricalysia pallens,1962,360
Tricalysia pallens,1963,345
Tricalysia pallens,1963,345
Tricalysia pallens,1963,346
Tricalysia pallens,1964,349
Tricalysia pallens,1965,319
Tricalysia pallens,1965,323
Tricalysia pallens,1965,323
Tricalysia pallens,1965,323
Tricalysia pallens,1965,323
Tricalysia pallens,1965,330
Tricalysia pallens,1965,338
Tricalysia pallens,1965,338
Tricalysia pallens,1966,13
Tricalysia pallens,1966,13
Tricalysia pallens,1966,336
Tricalysia pallens,1967,306
Tricalysia pallens,1967,318
Tricalysia pallens,1967,322
Tricalysia pallens,1968,347
Tricalysia pallens,1968,349
Tricalysia pallens,1968,349
Tricalysia pallens,1969,355
Tricalysia pallens,1970,1
Tricalysia pallens,1970,20
Tricalysia pallens,1970,20
Tricalysia pallens,1970,20
Tricalysia pallens,1970,24
Tricalysia pallens,1970,24
Tricalysia pallens,1970,24
Tricalysia pallens,1970,24
Tricalysia pallens,1972,7
Tricalysia pallens,1972,331
Tricalysia pallens,1972,331
Tricalysia pallens,1973,18
Tricalysia pallens,1973,18
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1974,333
Tricalysia pallens,1975,5
Tricalysia pallens,1975,28
Tricalysia pallens,1975,341
Tricalysia pallens,1976,6
Tricalysia pallens,1976,360
Tricalysia pallens,1977,7
Tricalysia pallens,1977,306
Tricalysia pallens,1978,309
Tricalysia pallens,1978,335
Tricalysia pallens,1979,27
Tricalysia pallens,1979,332
Tricalysia pallens,1979,332
Tricalysia pallens,1980,5
Tricalysia pallens,1980,352
Tricalysia pallens,1980,352
Tricalysia pallens,1980,365
Tricalysia pallens,1981,305
Tricalysia pallens,1981,325
Tricalysia pallens,1981,352
Tricalysia pallens,1981,352
Tricalysia pallens,1982,360
Tricalysia pallens,1983,313
Tricalysia pallens,1983,317
Tricalysia pallens,1983,317
Tricalysia pallens,1983,344
Tricalysia pallens,1983,363
Tricalysia pallens,1983,363
Tricalysia pallens,1983,363
Tricalysia pallens,1984,346
Tricalysia pallens,1984,346
Tricalysia pallens,1985,324
Tricalysia pallens,1986,1
Tricalysia pallens,1986,1
Tricalysia pallens,1986,1
Tricalysia pallens,1986,1
Tricalysia pallens,1986,1
Tricalysia pallens,1986,1
Tricalysia pallens,1986,1
Tricalysia pallens,1986,3
Tricalysia pallens,1986,3
Tricalysia pallens,1986,3
Tricalysia pallens,1986,11
Tricalysia pallens,1986,15
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,329
Tricalysia pallens,1986,331
Tricalysia pallens,1986,335
Tricalysia pallens,1986,335
Tricalysia pallens,1986,335
Tricalysia pallens,1986,344
Tricalysia pallens,1986,351
Tricalysia pallens,1987,346
Tricalysia pallens,1988,10
Tricalysia pallens,1988,10
Tricalysia pallens,1988,340
Tricalysia pallens,1989,318
Tricalysia pallens,1989,318
Tricalysia pallens,1989,326
Tricalysia pallens,1989,334
Tricalysia pallens,1991,309
Tricalysia pallens,1991,331
Tricalysia pallens,1991,331
Tricalysia pallens,1991,331
Tricalysia pallens,1991,331
Tricalysia pallens,1991,331
Tricalysia pallens,1991,331
Tricalysia pallens,1991,331
Tricalysia pallens,1991,331
Tricalysia pallens,1991,331
Tricalysia pallens,1991,331
Tricalysia pallens,1991,331
Tricalysia pallens,1991,348
Tricalysia pallens,1991,348
Tricalysia pallens,1994,347
Tricalysia pallens,1994,350
Tricalysia pallens,1995,12
Tricalysia pallens,1995,318
Tricalysia pallens,1995,318
Tricalysia pallens,1995,318
Tricalysia pallens,1996,15
Tricalysia pallens,1996,15
Tricalysia pallens,1996,15
Tricalysia pallens,1996,15
Tricalysia pallens,1996,328
Tricalysia pallens,1996,328
Tricalysia pallens,1997,20
Tricalysia pallens,1998,23
Tricalysia pallens,1998,307
Tricalysia pallens,1998,307
Tricalysia pallens,1998,307
Tricalysia pallens,1998,307
Tricalysia pallens,1998,309
Tricalysia pallens,1998,309
Tricalysia pallens,1998,309
Tricalysia pallens,1998,309
Tricalysia pallens,1998,314
Tricalysia pallens,1998,314
Tricalysia pallens,1998,314
Tricalysia pallens,1998,314
Tricalysia pallens,1999,14
Tricalysia pallens,1999,21
Tricalysia pallens,2000,365
Tricalysia pallens,2000,365
Tricalysia pallens,2000,365
Tricalysia pallens,2000,365
Tricalysia pallens,2000,365
Tricalysia pallens,2000,365
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,2
Tricalysia pallens,2001,4
Tricalysia pallens,2001,7
Tricalysia pallens,2001,7
Tricalysia pallens,2001,7
Tricalysia pallens,2001,7
Tricalysia pallens,2001,7
Tricalysia pallens,2001,7
Tricalysia pallens,2001,7
Tricalysia pallens,2001,7
Tricalysia pallens,2001,7
Tricalysia pallens,2001,7
Tricalysia pallens,2001,7
Tricalysia pallens,2001,7
Tricalysia pallens,2001,7
Tricalysia pallens,2001,332
Tricalysia pallens,2001,332
Tricalysia pallens,2002,11
Tricalysia pallens,2002,11
Tricalysia pallens,2002,11
Tricalysia pallens,2002,11
Tricalysia pallens,2002,13
Tricalysia pallens,2002,13
Tricalysia pallens,2002,13
Tricalysia pallens,2002,317
Tricalysia pallens,2002,333
Tricalysia pallens,2002,333
Tricalysia pallens,2002,333
Tricalysia pallens,2002,333
Tricalysia pallens,2002,333
Tricalysia pallens,2002,343
Tricalysia pallens,2002,353
Tricalysia pallens,2002,353
Tricalysia pallens,2002,353
Tricalysia pallens,2002,354
Tricalysia pallens,2002,354
Tricalysia pallens,2002,354
Tricalysia pallens,2002,358
Tricalysia pallens,2002,358
Tricalysia pallens,2002,359
Tricalysia pallens,2003,330
Tricalysia pallens,2003,345
Tricalysia pallens,2003,346
Tricalysia pallens,2004,316
Tricalysia pallens,2004,316
Tricalysia pallens,2005,306
Tricalysia pallens,2005,306
Tricalysia pallens,2005,344
Tricalysia pallens,2005,344
Tricalysia pallens,2006,346
Tricalysia pallens,2006,346
Tricalysia pallens,2006,346
Tricalysia pallens,2006,346
Tricalysia pallens,2006,346
Tricalysia pallens,2006,346
Tricalysia pallens,2007,316
Tricalysia pallens,2007,316
Tricalysia pallens,2007,316
Tricalysia pallens,2007,316
Tricalysia pallens,2007,316
Tricalysia pallens,2007,316
Tricalysia pallens,2007,316
Tricalysia pallens,2007,321
Tricalysia pallens,2007,321
Tricalysia pallens,2007,321
Tricalysia pallens,2007,321
Tricalysia pallens,2007,321
Tricalysia pallens,2007,321
Tricalysia pallens,2007,324
Tricalysia pallens,2007,324
Tricalysia pallens,2008,30
Tricalysia pallens,2008,30
Tricalysia pallens,2008,30
Tricalysia pallens,2008,30
Tricalysia pallens,2008,30
Tricalysia pallens,2008,30
Tricalysia pallens,2008,30
Tricalysia pallens,2008,30
Tricalysia pallens,2008,30
Tricalysia pallens,2008,30
Tricalysia pallens,2008,30
Tricalysia pallens,2008,30
Tricalysia pallens,2008,30
Tricalysia pallens,2008,341
Tricalysia pallens,2008,344
Tricalysia pallens,2009,10
Tricalysia pallens,2009,319
Tricalysia pallens,2009,319
Tricalysia pallens,2009,319
Tricalysia pallens,2009,319
Tricalysia pallens,2009,319
Tricalysia pallens,2009,350
Tricalysia pallens,2009,352
Tricalysia pallens,2009,352
Tricalysia pallens,2009,352
Tricalysia pallens,2009,352
Tricalysia pallens,2010,25
Tricalysia pallens,2010,25
Tricalysia pallens,2010,26
Tricalysia pallens,2010,26
Tricalysia pallens,2010,26
Tricalysia pallens,2010,26
Tricalysia pallens,2010,26
Tricalysia pallens,2010,359
Tricalysia pallens,2010,359
Tricalysia pallens,2012,10
Tricalysia pallens,2012,308
Tricalysia pallens,2012,308
Tricalysia pallens,2012,323
Tricalysia pallens,2015,16
Tricalysia pallens,2015,318
Tricalysia pallens,2016,346
Tricalysia pallens,2016,346
Tricalysia pallens,2016,346
Tricalysia pallens,2016,346
Tricalysia pallens,2016,346
Tricalysia pallens,2016,346
Tricalysia pallens,2016,346
Tricalysia pallens,2016,346
Tricalysia pallens,2017,342
Tricalysia pallens,2017,342
Tricalysia pallens,2017,342
Tricalysia pallens,2018,19
Tricalysia pallens,2018,19
Tricalysia pallens,2018,19
Tricalysia pallens,2018,19
Tricalysia pallens,2018,19
Tricalysia pallens,2018,19
Tricalysia pallens,2018,31
Tricalysia pallens,2018,31
Tricalysia pallens,2018,31
Tricalysia pallens,2018,31
Tricalysia pallens,2018,330
Tricalysia pallens,2018,338
Tricalysia pallens,2019,331
Tricalysia pallens,2019,340
Tricalysia pallens,2019,346
Tricalysia pallens,2020,311
Tricalysia pallens,2020,311
Tricalysia pallens,2020,311
Tricalysia pallens,2020,311
Tricalysia pallens,2020,311
Tricalysia pallens,2020,311
Tricalysia pallens,2022,317
Tricalysia pallens,2022,324
Tricalysia pallens,2022,324
Tricalysia pallens,2022,324
Tricalysia pallens,2022,324
Tricalysia pallens,2022,324
Tricalysia pallens,2022,324
Tricalysia pallens,2022,335
Tricalysia pallens,2022,335
Tricalysia pallens,2022,335
Tricalysia pallens,2022,335
Tricalysia pallens,2022,335
Tricalysia pallens,2022,335
Tricalysia pallens,2022,335
Tricalysia pallens,2022,335
Tricalysia pallens,2023,333
Tricalysia pallens,2023,333
Tricalysia pallens,2023,333
Tricalysia pallens,2023,333
Tricalysia pallens,2023,333
Tricalysia pallens,2023,333
Tricalysia pallens,2023,333
Tricalysia pallens,2023,335
Tricalysia pallens,2023,335
Tricalysia pallens,2023,335
Tricalysia pallens,2023,335
Tricalysia pallens,2023,335
Tricalysia pallens,2023,335
Tricalysia pallens,2023,335
Tricalysia pallens,2023,336
Tricalysia pallens,2023,336
Tricalysia pallens,2023,336
Tricalysia pallens,2023,336
Tricalysia pallens,2023,337
Tricalysia pallens,2023,337
Tricalysia pallens,2023,337
Tricalysia pallens,2023,337
Tricalysia pallens,2023,337
Tricalysia pallens,2023,337
Tricalysia pallens,2023,337
Tricalysia pallens,2023,337
Tricalysia pallens,2023,337
Tricalysia pallens,2023,337
Tricalysia pallens,2023,337
Tricalysia pallens,2023,337
Tricalysia pallens,2023,337
Tricalysia pallens,2023,360
Tricalysia pallens,2023,360
Tricalysia pallens,2024,11
Tricalysia pallens,2024,11
Tricalysia pallens,2024,11
Tricalysia pallens,2024,11
Tricalysia pallens,2024,11
Tricalysia pallens,2024,11
Tricalysia pallens,2024,11
Tricalysia pallens,2024,13
Tricalysia pallens,2024,13
Tricalysia pallens,2024,13
Tricalysia pallens,2024,13
Tricalysia pallens,2024,13
Tricalysia pallens,2024,13
Tricalysia pallens,2024,13
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
Tricalysia pallens,NA,NA
